rodada_id,mandante_media,mandante_pontos,mandante_variacao,mandante_atk,mandante_def,visitante_media,visitante_pontos,visitante_variacao,visitante_atk,visitante_def,resultado
13,43.78,38.07,-1.21,158.2,171.4,49.85,48.98,2.03,286.7,164.4,empate
13,49.96,44.18,-0.8400000000000001,226.1,163.1,55.33,32.31,-5.55,337.1,201.5,empate
13,42.51,50.51,0.06,206.0,70.39999999999999,40.01,50.73,2.77,217.7,124.2,empate
13,60.64,68.75,2.6,339.0,209.2,58.61,36.44,-3.73,394.2,187.0,vitoria_mandante
13,51.22,55.65,-5.7,247.8,207.4,60.28,38.18,-4.31,293.1,172.0,vitoria_mandante
13,43.15,82.27,8.0,166.4,118.3,30.94,28.8,-0.4899999999999998,163.5,94.7,vitoria_mandante
13,58.14,74.53,5.4,342.7,209.5,53.04,30.55,-7.89,258.2,190.3,vitoria_mandante
13,48.16,46.91,1.96,261.0,90.2,45.07,40.36,-0.4600000000000002,120.2,164.8,empate
13,49.27,18.76,-8.21,254.1,150.3,49.61,71.8,5.16,221.7,221.7,vitoria_visitante
13,69.51,101.58,14.2,274.7,293.6,53.63,32.4,-4.13,305.0,200.5,vitoria_mandante
14,42.52,26.73,-2.38,190.5,172.5,61.98,51.07,1.3,364.5,209.7,vitoria_visitante
14,55.92,103.22,9.6,289.90000000000003,229.5,52.78,48.65,-1.39,257.7,240.2,vitoria_mandante
14,56.92,87.29,6.76,299.4,162.79999999999998,47.58,38.29,-0.7900000000000001,265.7,162.29999999999998,vitoria_mandante
14,40.63,58.04,-2.63,203.1,106.7,68.52,57.71,-5.69,288.4,321.0,empate
14,60.82,84.13,6.34,438.1,219.3,54.69,35.78,-2.13,281.6,184.2,vitoria_mandante
14,54.89,60.67,3.61,309.8,190.4,48.75,53.35,2.6800000000000006,277.8,155.39999999999998,vitoria_mandante
14,36.15,37.96,-1.4400000000000002,181.6,98.7,50.24,40.47,-2.28,146.6,197.4,empate
14,44.87,37.75,-4.33,248.6,222.8,56.63,54.45,-3.43,335.2,211.2,vitoria_visitante
14,51.4,66.35,3.0700000000000003,335.90000000000003,165.2,38.14,36.9,-2.02,252.5,136.9,vitoria_mandante
14,53.65,41.24,-4.79,334.3,91.1,62.92,76.71,0.2999999999999999,415.5,239.4,vitoria_visitante
15,59.71,51.6,-2.41,433.4,211.3,43.24,46.69,0.21,225.2,184.2,empate
15,56.38,69.73,2.81,313.2,255.9,47.11,31.2,-5.61,325.90000000000003,181.6,vitoria_mandante
15,55.07,88.92999999999999,5.81,290.0,245.9,29.87,25.55,-1.93,172.5,99.5,vitoria_mandante
15,64.46,120.45,14.2,331.0,252.3,38.65,23.89,-6.65,220.1,97.8,vitoria_mandante
15,54.48,94.16,9.05,330.4,241.3,59.18,29.56,-6.8100000000000005,351.9,246.9,vitoria_mandante
15,55.46,45.16,-1.05,245.4,209.3,56.24,58.49,-1.37,254.5,205.9,vitoria_visitante
15,41.1,32.18,-2.09,278.0,165.9,51.26,66.35,3.15,287.3,227.1,vitoria_visitante
15,72.86,98.31,4.95,407.0,357.0,56.75,25.31,-9.14,451.2,217.1,vitoria_mandante
15,48.18,53.04,-0.51,320.1,163.6,52.35,35.24,-6.9,315.0,163.79999999999998,vitoria_mandante
15,63.0,93.4,8.01,421.5,241.9,48.84,27.380000000000003,-3.41,319.8,106.7,vitoria_mandante
16,42.17,36.0,0.5599999999999999,238.0,140.6,61.05,88.16,2.22,365.7,303.4,vitoria_visitante
16,42.71,37.5,-1.95,288.3,156.4,56.17,58.64,4.44,461.2,239.6,vitoria_visitante
16,55.31,88.82,4.93,343.3,279.7,45.08,31.9,0.27,278.0,218.2,vitoria_mandante
16,70.67999999999999,64.93,-3.53,457.3,320.8,42.94,49.31,5.72,222.0,168.4,vitoria_mandante
16,56.72,38.07,-2.06,399.8,231.4,61.45,44.09,-7.89,337.7,311.79999999999995,vitoria_visitante
16,52.92,46.04,1.14,334.2,182.7,37.14,54.98,3.79,209.3,114.8,empate
16,48.5,45.62,-1.18,336.3,190.0,56.24,72.67,1.39,327.0,236.5,vitoria_visitante
16,58.18,58.38,3.69,376.1,171.7,59.33,31.85,-9.17,439.9,230.2,vitoria_mandante
17,50.0,45.0,-1.91,285.1,188.1,62.440000000000005,32.4,-4.63,367.7,157.5,empate
17,48.33,43.75,-0.33,291.3,192.7,58.74,91.98,2.81,368.4,343.7,vitoria_visitante
17,62.69,82.27,5.54,467.6,245.0,41.05,36.22,-1.51,198.5,148.6,vitoria_mandante
17,53.22,76.49000000000001,5.89,369.8,251.0,51.76,42.98,-1.54,352.2,194.6,vitoria_mandante
17,60.61,73.0,2.3600000000000003,377.1,289.5,44.65,43.42,-0.3300000000000002,307.40000000000003,180.3,vitoria_mandante
17,56.66,73.55,0.65,373.0,254.8,71.67,48.55,-6.26,463.6,391.1,vitoria_mandante
18,68.34,52.6,-2.87,515.7,222.8,44.04,40.05,0.0999999999999998,278.3,202.6,vitoria_mandante
18,65.16,77.04,0.2500000000000001,444.9,336.5,48.51,28.91,-1.68,231.7,180.7,vitoria_mandante
18,48.75,90.13,10.03,236.0,185.2,45.46,15.49,-3.42,327.6,194.8,vitoria_mandante
18,50.34,28.16,-3.84,413.7000000000001,211.3,66.94,84.47,6.300000000000001,364.0,276.0,vitoria_visitante
18,61.19,81.84,8.07,368.4,174.99999999999997,54.85,30.87,-8.27,360.1,328.1,vitoria_mandante
18,57.36,83.58,6.37,322.4,251.4,59.55,34.91,-1.66,412.0,265.4,vitoria_mandante
18,58.59,52.38,-1.4900000000000002,421.6,284.0,40.21,22.58,-4.0,274.8,188.8,vitoria_mandante
18,62.6,65.78,-1.1699999999999997,352.9,300.9,57.71,55.85,-0.0400000000000002,359.29999999999995,213.9,empate
18,42.35,32.51,-1.4899999999999998,227.3,191.4,49.42,78.51,4.71,257.3,161.5,vitoria_visitante
18,65.88,88.38,6.67,382.0,387.7,51.870000000000005,15.6,-10.59,370.1,228.3,vitoria_mandante
19,65.67,83.04,8.55,313.5,288.1,53.58,8.73,-8.07,342.0,267.2,vitoria_mandante
19,57.66,57.51,1.6799999999999995,477.7,278.9,56.01,63.49,-1.0000000000000002,405.5,329.7,empate
19,47.35,48.0,3.23,369.6,203.3,71.39,66.78,2.16,529.6,237.6,vitoria_visitante
19,63.34,62.51,-2.49,431.8,299.7,52.74,62.53,-1.6400000000000006,295.4,219.2,empate
19,41.37,35.02,2.53,322.1,156.9,44.58,34.36,0.15,380.0,195.7,empate
19,59.3,79.98,3.12,289.9,210.1,63.63,23.35,-8.84,432.0,301.0,vitoria_mandante
20,61.52,39.82,-0.0899999999999999,413.2,205.3,48.49,85.25,5.73,394.8,250.4,vitoria_visitante
20,54.31,48.870000000000005,3.26,369.8,251.2,47.86,63.95,3.61,336.2,225.1,vitoria_visitante
20,55.8,37.85,0.23,429.6,205.4,51.01,27.38,-4.1,235.6,150.29999999999998,empate
20,51.04,56.51,-3.45,348.5,142.79999999999998,57.62,76.16,0.0199999999999996,287.8,239.0,vitoria_visitante
20,76.99,111.07,8.18,545.8,236.1,48.05,35.02,-1.89,276.3,188.6,vitoria_mandante
20,46.6,57.05,3.83,247.8,219.5,53.98,57.73,2.8000000000000003,402.7,224.5,vitoria_visitante
20,61.61,50.85,-6.93,421.4,219.5,59.48,45.05,-5.65,416.3,317.5,vitoria_mandante
20,58.15,84.78,2.23,341.5,276.5,57.18,29.89,-2.68,331.7,334.2,vitoria_mandante
20,59.94,31.85,-6.14,396.8,328.1,63.07,93.95,1.6,367.3,293.0,vitoria_visitante
20,58.66,80.31,4.49,379.4,292.40000000000003,51.76,24.13,-4.19,401.3,237.1,vitoria_mandante
21,53.38,86.09,3.9,401.2000000000001,238.4,39.81,24.33,-3.47,266.3,198.3,vitoria_mandante
21,55.88,68.4,6.24,348.8,264.2,52.17,62.51,5.01,334.5,122.5,empate
21,50.21,22.47,-0.4800000000000001,324.90000000000003,154.1,63.63,60.67,2.1,381.4,332.4,vitoria_visitante
21,44.08,41.69,-2.0700000000000003,324.4,191.1,56.4,48.11,-0.5100000000000002,390.6,253.6,vitoria_mandante
21,58.05,85.0,1.4699999999999998,311.5,278.5,54.06,35.56,-1.41,505.9,224.3,vitoria_mandante
21,50.48,72.0,5.790000000000001,362.7,271.79999999999995,49.36,28.58,-1.61,324.1,233.3,empate
21,57.17,33.27,-5.32,454.9,282.8,48.63,78.89,8.89,186.2,169.70000000000002,vitoria_visitante
21,54.75,43.42,-0.2999999999999999,282.5,198.5,65.07,54.55,1.0499999999999998,388.3,369.4,empate
21,53.13,73.44,2.02,381.1,281.1,55.95,24.87,-9.82,390.5,261.6,vitoria_mandante
21,64.57,45.16,-8.09,424.1,301.7,52.78,57.85,-3.4400000000000004,273.8,307.5,vitoria_visitante
22,60.6,71.8,0.6200000000000001,411.9,374.9,40.6,26.4,-3.52,332.40000000000003,198.1,vitoria_mandante
22,41.94,33.16,-0.07,257.1,227.6,67.25,69.95,3.24,275.8,210.1,vitoria_visitante
22,48.48,87.51,9.09,292.1,184.4,62.58,54.22,-2.0800000000000005,359.8,311.8,vitoria_mandante
22,60.620000000000005,85.22,5.82,345.8,202.7,44.67,35.78,1.05,335.2,196.3,vitoria_mandante
22,71.03999999999999,55.2,-1.37,613.4,350.0,62.02,34.58,-3.51,444.3,294.8,empate
22,54.64,88.05,5.43,541.2,276.9,44.14,28.58,-7.109999999999999,370.7,238.6,vitoria_mandante
22,47.57,53.35,0.8400000000000002,257.6,153.79999999999998,57.38,56.73,3.5,409.4,319.4,empate
22,65.19,68.95,-1.4700000000000002,404.1,361.5,55.39,59.45,-0.44,360.20000000000005,253.5,empate
22,61.83,48.870000000000005,-2.2,441.1,305.9,52.14,45.82,-3.19,446.9,198.5,empate
22,56.28,78.02,3.0000000000000004,403.7,366.9,49.92,26.84,-7.640000000000001,311.2,237.0,vitoria_mandante
23,51.76,50.18,-2.8000000000000003,375.5,221.1,41.58,39.16,0.75,262.5,240.2,empate
23,47.14,38.62,-4.7,266.2,180.0,52.39,97.44,1.14,504.4,321.1,vitoria_visitante
23,51.59,40.15,-2.7,385.0,153.5,58.48,57.18,-1.7599999999999998,443.0,349.2,vitoria_visitante
23,49.11,61.53,3.14,458.0,204.5,53.79,72.02,1.1900000000000006,344.7,424.8,empate
23,65.29,48.67,-1.86,593.3,356.5,68.08,38.73,-9.73,559.5,296.0,vitoria_mandante
23,58.32,90.58,12.03,287.2,238.2,44.73,45.71,-0.7700000000000001,248.8,135.9,vitoria_mandante
23,54.96,41.35,-3.8,429.5,227.1,50.0,62.85,-1.11,331.1,195.7,vitoria_visitante
23,68.06,84.35,3.42,497.8,315.3,59.19,52.47,-0.1599999999999999,433.1,333.0,vitoria_mandante
23,52.64,65.54,4.91,199.3,233.6,62.8,72.0,1.93,419.9,338.5,empate
23,48.07,58.36,1.95,383.8,281.0,60.01,59.24,-0.4499999999999998,406.5,288.4,empate
24,66.6,127.65,12.16,535.0,451.9,35.11,18.4,-2.81,299.8,192.7,vitoria_mandante
24,47.95,44.07,-1.47,468.4,241.4,68.48,79.65,3.91,355.2,290.3,vitoria_visitante
24,54.32,71.35,-2.68,513.9,375.8,63.25,62.4,-2.26,461.8,354.3,empate
24,64.39,81.84,3.6,547.3,428.5,60.76,31.76,-7.85,462.5,331.0,vitoria_mandante
24,53.64,49.44,0.5000000000000002,397.2,260.7,49.98,23.24,-6.16,489.3,297.7,vitoria_mandante
24,60.38,91.13,8.11,320.2,214.3,57.91,44.84,-3.62,361.2,369.3,vitoria_mandante
24,66.27,43.65,-0.1499999999999998,457.8,373.1,43.99,48.98,1.85,251.7,205.8,vitoria_mandante
24,51.69,31.53,-3.76,327.6,275.7,53.06,83.47,5.98,311.3,247.6,vitoria_visitante
24,54.27,53.25,-1.2700000000000002,428.7,381.9,55.33,29.51,-2.7,464.1,283.3,vitoria_mandante
